Drug Name	RxNorm	Source File	Clinical Source	Class Name	Class Code
TERTATOLOL	37840	BETA-BLOCKING-AGENTS-(EXCEPT-ESMOLOL).html	ANSM	BETA BLOCKING AGENTS (EXCEPT ESMOLOL)	C07AB-002
TIMOLOL	10600	BETA-BLOCKING-AGENTS-(EXCEPT-ESMOLOL).html	ANSM	BETA BLOCKING AGENTS (EXCEPT ESMOLOL)	C07AB-002
BISOPROLOL	19484	BETA-BLOCKING-AGENTS-IN-HEART-FAILURE.html	ANSM	BETA-BLOCKING AGENTS IN HEART FAILURE	C07AB-003
CARVEDILOL	20352	BETA-BLOCKING-AGENTS-IN-HEART-FAILURE.html	ANSM	BETA-BLOCKING AGENTS IN HEART FAILURE	C07AB-003
METOPROLOL	6918	BETA-BLOCKING-AGENTS-IN-HEART-FAILURE.html	ANSM	BETA-BLOCKING AGENTS IN HEART FAILURE	C07AB-003
NEBIVOLOL	31555	BETA-BLOCKING-AGENTS-IN-HEART-FAILURE.html	ANSM	BETA-BLOCKING AGENTS IN HEART FAILURE	C07AB-003
ALENDRONIC ACID	236083	BISPHOSPHONATES.html	ANSM	BISPHOSPHONATES	M05B-001
CLODRONIC ACID	3350	BISPHOSPHONATES.html	ANSM	BISPHOSPHONATES	M05B-001
ETIDRONIC ACID	1356715	BISPHOSPHONATES.html	ANSM	BISPHOSPHONATES	M05B-001
IBANDRONIC ACID	115265	BISPHOSPHONATES.html	ANSM	BISPHOSPHONATES	M05B-001
OXIDRONIC ACID	1546448	BISPHOSPHONATES.html	ANSM	BISPHOSPHONATES	M05B-001
PAMIDRONIC ACID	11473	BISPHOSPHONATES.html	ANSM	BISPHOSPHONATES	M05B-001
RISEDRONIC ACID	55685	BISPHOSPHONATES.html	ANSM	BISPHOSPHONATES	M05B-001
TILUDRONIC ACID	11476	BISPHOSPHONATES.html	ANSM	BISPHOSPHONATES	M05B-001
ZOLEDRONIC ACID	77655	BISPHOSPHONATES.html	ANSM	BISPHOSPHONATES	M05B-001
GLIBENCLAMIDE	4815	BLOOD-GLUCOSE-LOWERING-SULFONAMIDES.html	ANSM	BLOOD GLUCOSE LOWERING SULFONAMIDES	A10BB
GLICLAZIDE	4816	BLOOD-GLUCOSE-LOWERING-SULFONAMIDES.html	ANSM	BLOOD GLUCOSE LOWERING SULFONAMIDES	A10BB
GLIMEPIRIDE	25789	BLOOD-GLUCOSE-LOWERING-SULFONAMIDES.html	ANSM	BLOOD GLUCOSE LOWERING SULFONAMIDES	A10BB
GLIPIZIDE	4821	BLOOD-GLUCOSE-LOWERING-SULFONAMIDES.html	ANSM	BLOOD GLUCOSE LOWERING SULFONAMIDES	A10BB
ACEBUTOLOL 	149	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
AMBENONIUM	623	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
AMIODARONE	703	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
ATENOLOL	1202	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
BETAXOLOL	1520	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
BISOPROLOL	19484	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
CARTEOLOL	2116	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
CARVEDILOL	20352	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
CELIPROLOL	20498	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
CLONIDINE	2599	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
CRIZOTINIB	1148495	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
DIGOXIN	3407	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
DILTIAZEM 	3443	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
DISOPYRAMIDE	3541	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
DONEPEZIL	135447	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
DRONEDARONE	233698	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
ESMOLOL 	49737	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
FAMPRIDINE CALLED AMPYRA IN THE US	897018	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
FINGOLIMOD	1012892	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
GALANTAMINE	4637	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
HYDROQUINIDINE	27220	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
IVABRADINE 	77417	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
LABETALOL	6185	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
LEVOBUNOLOL	1813	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
MEFLOQUINE	6694	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
METOPROLOL	6918	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
MIDODRINE	6963	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
NADOLOL	7226	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
NEBIVOLOL	31555	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
NEOSTIGMINE	7315	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
PASIREOTIDE	1364105	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
PILOCARPINE	8328	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
PINDOLOL	8332	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
PROPRANOLOL	8787	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
PYRIDOSTIGMINE	9000	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
QUINIDINE	9068	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
RIVASTIGMINE	183379	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
SOTALOL	9947	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
TERTATOLOL	37840	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
THALIDOMIDE	10432	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
TIMOLOL	10600	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
VERAPAMIL	11170	BRADYCARDIA-INDUCING-DRUGS.html	ANSM	BRADYCARDIA INDUCING DRUGS	C0N0S0
AMLODIPINE	17767	CALCIUM-CHANNEL-BLOCKERS.html	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
CLEVIDIPINE	233603	CALCIUM-CHANNEL-BLOCKERS.html	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
DILTIAZEM 	3443	CALCIUM-CHANNEL-BLOCKERS.html	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
FELODIPINE 	4316	CALCIUM-CHANNEL-BLOCKERS.html	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
ISRADIPINE 	33910	CALCIUM-CHANNEL-BLOCKERS.html	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
LACIDIPINE 	28382	CALCIUM-CHANNEL-BLOCKERS.html	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
LERCANIDIPINE	135056	CALCIUM-CHANNEL-BLOCKERS.html	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
MANIDIPINE 	29275	CALCIUM-CHANNEL-BLOCKERS.html	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
NICARDIPINE	7396	CALCIUM-CHANNEL-BLOCKERS.html	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
NIFEDIPINE	7417	CALCIUM-CHANNEL-BLOCKERS.html	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
NIMODIPINE	7426	CALCIUM-CHANNEL-BLOCKERS.html	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
NITRENDIPINE 	7441	CALCIUM-CHANNEL-BLOCKERS.html	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
VERAPAMIL	11170	CALCIUM-CHANNEL-BLOCKERS.html	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
CLONIDINE	2599	CENTRAL-ANTIHYPERTENSIVES.html	ANSM	CENTRAL ANTIHYPERTENSIVES	C02AC-001
GUANFACINE 	40114	CENTRAL-ANTIHYPERTENSIVES.html	ANSM	CENTRAL ANTIHYPERTENSIVES	C02AC-001
METHYLDOPA	6876	CENTRAL-ANTIHYPERTENSIVES.html	ANSM	CENTRAL ANTIHYPERTENSIVES	C02AC-001
MOXONIDIN	30257	CENTRAL-ANTIHYPERTENSIVES.html	ANSM	CENTRAL ANTIHYPERTENSIVES	C02AC-001
RILMENIDINE	55679	CENTRAL-ANTIHYPERTENSIVES.html	ANSM	CENTRAL ANTIHYPERTENSIVES	C02AC-001
CATIORESINE SULFO SODIQUE 		CHELATING-RESINS.html	ANSM	CHELATING RESINS	C10-V0
COLESEVELAM	141626	CHELATING-RESINS.html	ANSM	CHELATING RESINS	C10-V0
COLESTYRAMINE	2447	CHELATING-RESINS.html	ANSM	CHELATING RESINS	C10-V0
SEVELAMER	214824	CHELATING-RESINS.html	ANSM	CHELATING RESINS	C10-V0
GALLIUM (67 GA) CITRATE	272758	CITRATES.html	ANSM	CITRATES	V09HX
TRIMAGNESIUM DICITRATE		CITRATES.html	ANSM	CITRATES	V09HX
POTASSIUM CITRATE	54993	CITRATES.html	ANSM	CITRATES	V09HX
SODIUM CITRATE	56466	CITRATES.html	ANSM	CITRATES	V09HX
DIACID CITRATE OF SODIUM (MAY BE DISODIUM CITRATE IN ENGLISH)		CITRATES.html	ANSM	CITRATES	V09HX
DISOPYRAMIDE	3541	CLASS-IA-ANTIARRYTHMICS.html	ANSM	CLASS IA ANTIARRYTHMICS	C01B-002
HYDROQUINIDINE	27220	CLASS-IA-ANTIARRYTHMICS.html	ANSM	CLASS IA ANTIARRYTHMICS	C01B-002
QUINIDINE	9068	CLASS-IA-ANTIARRYTHMICS.html	ANSM	CLASS IA ANTIARRYTHMICS	C01B-002
CIBENZOLINE	21099	CLASS-I-ANTIARYTHMICS-(EXCEPT-LIDOCAINE).html	ANSM	CLASS I ANTIARYTHMICS (EXCEPT LIDOCAINE)	C01B-003
DISOPYRAMIDE	3541	CLASS-I-ANTIARYTHMICS-(EXCEPT-LIDOCAINE).html	ANSM	CLASS I ANTIARYTHMICS (EXCEPT LIDOCAINE)	C01B-003
FLECAINIDE	4441	CLASS-I-ANTIARYTHMICS-(EXCEPT-LIDOCAINE).html	ANSM	CLASS I ANTIARYTHMICS (EXCEPT LIDOCAINE)	C01B-003
HYDROQUINIDINE	27220	CLASS-I-ANTIARYTHMICS-(EXCEPT-LIDOCAINE).html	ANSM	CLASS I ANTIARYTHMICS (EXCEPT LIDOCAINE)	C01B-003
MEXILETINE	6926	CLASS-I-ANTIARYTHMICS-(EXCEPT-LIDOCAINE).html	ANSM	CLASS I ANTIARYTHMICS (EXCEPT LIDOCAINE)	C01B-003
PROPAFENONE	8754	CLASS-I-ANTIARYTHMICS-(EXCEPT-LIDOCAINE).html	ANSM	CLASS I ANTIARYTHMICS (EXCEPT LIDOCAINE)	C01B-003
QUINIDINE	9068	CLASS-I-ANTIARYTHMICS-(EXCEPT-LIDOCAINE).html	ANSM	CLASS I ANTIARYTHMICS (EXCEPT LIDOCAINE)	C01B-003
DIENOGEST	22968	COMBINED ESTROGEN-PROGESTIN-CONTRACEPTIVES.html	ANSM	COMBINED ESTROGEN-PROGESTIN CONTRACEPTIVES	G03AB-001
ESTRADIOL	4083	COMBINED ESTROGEN-PROGESTIN-CONTRACEPTIVES.html	ANSM	COMBINED ESTROGEN-PROGESTIN CONTRACEPTIVES	G03AB-001
ETHINYLESTRADIOL 	4124	COMBINED ESTROGEN-PROGESTIN-CONTRACEPTIVES.html	ANSM	COMBINED ESTROGEN-PROGESTIN CONTRACEPTIVES	G03AB-001
ATRACURIUM	1218	CURARES.html	ANSM	CURARES	M03A-001
CISATRACURIUM	319864	CURARES.html	ANSM	CURARES	M03A-001
MIVACURIUM	30077	CURARES.html	ANSM	CURARES	M03A-001
ROCURONIUM	68139	CURARES.html	ANSM	CURARES	M03A-001
SUXAMETHONIUM	10154	CURARES.html	ANSM	CURARES	M03A-001
VECURONIUM	71535	CURARES.html	ANSM	CURARES	M03A-001
ALTRETAMINE	5296	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
AMSACRINE	739	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
ASPARAGINASE	1156	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
AZACITIDINE	1251	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
AZATHIOPRINE	1256	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
BENDAMUSTINE	134547	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
BLEOMYCIN	1622	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
BORTEZOMIB	358258	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
BUSULFAN	1828	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
CABAZITAXEL	996051	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
CAPECITABINE	194000	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
CARBOPLATIN	40048	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
CARMUSTINE	2105	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
CHLORAMBUCIL	2346	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
CISPLATIN	2555	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
CLADRIBINE	44157	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
CLOFARABINE	44151	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
CYCLOPHOSPHAMIDE	3002	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
CYTARABINE	3041	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
DACARBAZINE	3098	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
DACTINOMYCIN	3100	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
DAUNORUBICIN	3109	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
DECITABINE	15657	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
DEXRAZOXANE	42736	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
DOCETAXEL	72962	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
DOXORUBICIN	3639	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
EPIRUBICIN	3995	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
ERIBULIN	1045453	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
ESTRAMUSTINE	4089	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
ETOPOSIDE	4179	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
FLUDARABINE	24698	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
FLUOROURACILE	4492	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
FOTEMUSTINE 	25287	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
GEMCITABINE	12574	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
GIMERACIL		CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
HYDROXYCARBAMIDE	5552	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
IDARUBICIN	5650	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
IFOSFAMIDE	5657	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
IRINOTECAN	51499	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
LOMUSTINE	6466	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
MELPHALAN	6718	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
MERCAPTOPURINE	103	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
METHOTREXATE	6851	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
MITOMYCIN C	632	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
MITOXANTRONE	7005	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
NELARABINE 		CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
OTERACIL		CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
OXALIPLATIN	32592	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
PACLITAXEL	56946	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
PENTOSTATIN	8011	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
PIPOBROMAN	8347	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
PIXANTRONE		CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
PROCARBAZINE	8702	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
RALTITREXED	196239	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
STREPTOZOCIN	10114	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
TEGAFUR 	4582	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
TEMOZOLOMIDE	37776	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
THIOTEPA	10473	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
TIOGUANINE	10485	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
TOPOTECAN	57308	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
VINBLASTINE	11198	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
VINCRISTINE	11202	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
VINDESINE	11204	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
VINFLUNINE	194315	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
VINORELBINE	39541	CYTOTOXICS.html	ANSM	CYTOTOXICS	L01
MESALAZINE	52582	DERIVATIVES-OF-AMINOSALICYLIC-ACID-(ASA).html	ANSM	DERIVATIVES OF AMINOSALICYLIC ACID (ASA)	A07EC-001
OLSALAZINE	32385	DERIVATIVES-OF-AMINOSALICYLIC-ACID-(ASA).html	ANSM	DERIVATIVES OF AMINOSALICYLIC ACID (ASA)	A07EC-001
4-AMINOSALICYLIC ACID (PARA-AMINOSALICYLIC ACID OR PAS)	7833	DERIVATIVES-OF-AMINOSALICYLIC-ACID-(ASA).html	ANSM	DERIVATIVES OF AMINOSALICYLIC ACID (ASA)	A07EC-001
SULFASALAZINE	9524	DERIVATIVES-OF-AMINOSALICYLIC-ACID-(ASA).html	ANSM	DERIVATIVES OF AMINOSALICYLIC ACID (ASA)	A07EC-001
DEXTRAN	42635	DEXTRAN-40.html	ANSM	DEXTRAN 40	B05AA
AMLODIPINE 	17767	DIHYDROPYRIDINES.html	ANSM	DIHYDROPYRIDINES	C08CA-002
CLEVIDIPINE	233603	DIHYDROPYRIDINES.html	ANSM	DIHYDROPYRIDINES	C08CA-002
FELODIPINE 	4316	DIHYDROPYRIDINES.html	ANSM	DIHYDROPYRIDINES	C08CA-002
ISRADIPINE 	33910	DIHYDROPYRIDINES.html	ANSM	DIHYDROPYRIDINES	C08CA-002
LACIDIPINE 	28382	DIHYDROPYRIDINES.html	ANSM	DIHYDROPYRIDINES	C08CA-002
LERCANIDIPINE	135056	DIHYDROPYRIDINES.html	ANSM	DIHYDROPYRIDINES	C08CA-002
MANIDIPINE 	29275	DIHYDROPYRIDINES.html	ANSM	DIHYDROPYRIDINES	C08CA-002
NICARDIPINE	7396	DIHYDROPYRIDINES.html	ANSM	DIHYDROPYRIDINES	C08CA-002
NIFEDIPINE	7417	DIHYDROPYRIDINES.html	ANSM	DIHYDROPYRIDINES	C08CA-002
NIMODIPINE	7426	DIHYDROPYRIDINES.html	ANSM	DIHYDROPYRIDINES	C08CA-002
NITRENDIPINE 	7441	DIHYDROPYRIDINES.html	ANSM	DIHYDROPYRIDINES	C08CA-002
ARGATROBAN	15202	DIRECT-THROMBIN-INHIBITORS.html	ANSM	DIRECT THROMBIN INHIBITORS	BO1AE
BIVALIRUDIN	60819	DIRECT-THROMBIN-INHIBITORS.html	ANSM	DIRECT THROMBIN INHIBITORS	BO1AE
ALTIZIDE		DIURETICS.html	ANSM	DIURETICS	C0E-001
AMILORIDE	644	DIURETICS.html	ANSM	DIURETICS	C0E-001
BENDROFLUMETHIAZIDE	1369	DIURETICS.html	ANSM	DIURETICS	C0E-001
BUMETANIDE	1808	DIURETICS.html	ANSM	DIURETICS	C0E-001
POTASSIUM CANRENOATE	1981	DIURETICS.html	ANSM	DIURETICS	C0E-001
CHLORTALIDONE	2409	DIURETICS.html	ANSM	DIURETICS	C0E-001
CICLETANINE	21914	DIURETICS.html	ANSM	DIURETICS	C0E-001
CLOPAMIDE	2603	DIURETICS.html	ANSM	DIURETICS	C0E-001
EPLERENONE	298869	DIURETICS.html	ANSM	DIURETICS	C0E-001
FUROSEMIDE	4603	DIURETICS.html	ANSM	DIURETICS	C0E-001
HYDROCHLOROTHIAZIDE	5487	DIURETICS.html	ANSM	DIURETICS	C0E-001
INDAPAMIDE	5764	DIURETICS.html	ANSM	DIURETICS	C0E-001
METHYCLOTHIAZIDE	6860	DIURETICS.html	ANSM	DIURETICS	C0E-001
PIRETANIDE	33770	DIURETICS.html	ANSM	DIURETICS	C0E-001
SPIRONOLACTONE	9997	DIURETICS.html	ANSM	DIURETICS	C0E-001
TRIAMTERENE	10763	DIURETICS.html	ANSM	DIURETICS	C0E-001
BROMOCRIPTINE 	1760	DOPAMINERGIC-ALKALOIDS-OF-ERGOT-OF-RYE.html	ANSM	DOPAMINERGIC ALKALOIDS OF ERGOT OF RYE	G02CB-001
CABERGOLINE	47579	DOPAMINERGIC-ALKALOIDS-OF-ERGOT-OF-RYE.html	ANSM	DOPAMINERGIC ALKALOIDS OF ERGOT OF RYE	G02CB-001
LISURIDE	6446	DOPAMINERGIC-ALKALOIDS-OF-ERGOT-OF-RYE.html	ANSM	DOPAMINERGIC ALKALOIDS OF ERGOT OF RYE	G02CB-001
PERGOLIDE	8047	DOPAMINERGIC-ALKALOIDS-OF-ERGOT-OF-RYE.html	ANSM	DOPAMINERGIC ALKALOIDS OF ERGOT OF RYE	G02CB-001
CABERGOLINE	47579	DOPAMINERGICS,-EXCEPT-PARKINSON.html	ANSM	DOPAMINERGICS, EXCEPT PARKINSON	G02CB-002
QUINAGOLIDE	76887	DOPAMINERGICS,-EXCEPT-PARKINSON.html	ANSM	DOPAMINERGICS, EXCEPT PARKINSON	G02CB-002
AMANTADINE	620	DOPAMINERGICS.html	ANSM	DOPAMINERGICS	G02CB-002
APOMORPHINE	1043	DOPAMINERGICS.html	ANSM	DOPAMINERGICS	G02CB-002
BROMOCRIPTINE	1760	DOPAMINERGICS.html	ANSM	DOPAMINERGICS	G02CB-002
CABERGOLINE	47579	DOPAMINERGICS.html	ANSM	DOPAMINERGICS	G02CB-002
ENTACAPONE 	60307	DOPAMINERGICS.html	ANSM	DOPAMINERGICS	G02CB-002
LISURIDE	6446	DOPAMINERGICS.html	ANSM	DOPAMINERGICS	G02CB-002
PERGOLIDE	8047	DOPAMINERGICS.html	ANSM	DOPAMINERGICS	G02CB-002
PIRIBEDIL 	8353	DOPAMINERGICS.html	ANSM	DOPAMINERGICS	G02CB-002
PRAMIPEXOLE	746741	DOPAMINERGICS.html	ANSM	DOPAMINERGICS	G02CB-002
QUINAGOLIDE	76887	DOPAMINERGICS.html	ANSM	DOPAMINERGICS	G02CB-002
RASAGILINE 	134748	DOPAMINERGICS.html	ANSM	DOPAMINERGICS	G02CB-002
ROPINIROLE	72302	DOPAMINERGICS.html	ANSM	DOPAMINERGICS	G02CB-002
ROTIGOTINE	616739	DOPAMINERGICS.html	ANSM	DOPAMINERGICS	G02CB-002
SELEGILINE	9639	DOPAMINERGICS.html	ANSM	DOPAMINERGICS	G02CB-002
TOLCAPONE 	72937	DOPAMINERGICS.html	ANSM	DOPAMINERGICS	G02CB-002
CARBAMAZEPINE 	2002	ENZYME-INDUCERS.html	ANSM	ENZYME INDUCERS	N03-J05-001
DABRAFENIB	1424911	ENZYME-INDUCERS.html	ANSM	ENZYME INDUCERS	N03-J05-001
EFAVIRENZ 	195085	ENZYME-INDUCERS.html	ANSM	ENZYME INDUCERS	N03-J05-001
ENZALUTAMIDE	1307298	ENZYME-INDUCERS.html	ANSM	ENZYME INDUCERS	N03-J05-001
ESCLICARBAZEPINE 	1482502	ENZYME-INDUCERS.html	ANSM	ENZYME INDUCERS	N03-J05-001
FOSPHENYTOIN	72236	ENZYME-INDUCERS.html	ANSM	ENZYME INDUCERS	N03-J05-001
NEVIRAPINE	53654	ENZYME-INDUCERS.html	ANSM	ENZYME INDUCERS	N03-J05-001
OXCARBAZEPINE 	32624	ENZYME-INDUCERS.html	ANSM	ENZYME INDUCERS	N03-J05-001
PHENOBARBITAL	8134	ENZYME-INDUCERS.html	ANSM	ENZYME INDUCERS	N03-J05-001
PHENYTOIN	8183	ENZYME-INDUCERS.html	ANSM	ENZYME INDUCERS	N03-J05-001
PRIMIDONE	8691	ENZYME-INDUCERS.html	ANSM	ENZYME INDUCERS	N03-J05-001
RIFABUTIN	55672	ENZYME-INDUCERS.html	ANSM	ENZYME INDUCERS	N03-J05-001
RIFAMPICIN 	9384	ENZYME-INDUCERS.html	ANSM	ENZYME INDUCERS	N03-J05-001
BEZAFIBRATE	1525	FIBRATES.html	ANSM	FIBRATES	C01AB-001
CIPROFIBRATE	21149	FIBRATES.html	ANSM	FIBRATES	C01AB-001
FENOFIBRATE	8703	FIBRATES.html	ANSM	FIBRATES	C01AB-001
GEMFIBROZIL	4719	FIBRATES.html	ANSM	FIBRATES	C01AB-001
