drug pair    DDICorpus2013    DrugBank
http://bio2rdf.org/drugbank:DB00220-http://bio2rdf.org/drugbank:DB00897    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00813-http://bio2rdf.org/drugbank:DB00503    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00530-http://bio2rdf.org/drugbank:DB01211    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00696-http://bio2rdf.org/drugbank:DB00918    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00559-http://bio2rdf.org/drugbank:DB01076    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00918-http://bio2rdf.org/drugbank:DB01026    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00328-http://bio2rdf.org/drugbank:DB00887    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00388-http://bio2rdf.org/drugbank:DB00211    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00424-http://bio2rdf.org/drugbank:DB00502    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00579-http://bio2rdf.org/drugbank:DB00752    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB00701    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00252-http://bio2rdf.org/drugbank:DB00812    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00530-http://bio2rdf.org/drugbank:DB00224    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00252-http://bio2rdf.org/drugbank:DB00363    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00640-http://bio2rdf.org/drugbank:DB00975    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00273-http://bio2rdf.org/drugbank:DB00977    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00252-http://bio2rdf.org/drugbank:DB00401    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01033-http://bio2rdf.org/drugbank:DB00352    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00476-http://bio2rdf.org/drugbank:DB00458    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB00678    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00900-http://bio2rdf.org/drugbank:DB01004    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01388-http://bio2rdf.org/drugbank:DB00604    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00199-http://bio2rdf.org/drugbank:DB00564    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00722-http://bio2rdf.org/drugbank:DB01356    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00562-http://bio2rdf.org/drugbank:DB01356    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00437-http://bio2rdf.org/drugbank:DB00266    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00204-http://bio2rdf.org/drugbank:DB00661    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00977-http://bio2rdf.org/drugbank:DB00277    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00759-http://bio2rdf.org/drugbank:DB01028    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01268-http://bio2rdf.org/drugbank:DB00615    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00722-http://bio2rdf.org/drugbank:DB00594    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01268-http://bio2rdf.org/drugbank:DB01234    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01057-http://bio2rdf.org/drugbank:DB00202    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00559-http://bio2rdf.org/drugbank:DB00227    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00537-http://bio2rdf.org/drugbank:DB01593    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00496-http://bio2rdf.org/drugbank:DB01211    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00533-http://bio2rdf.org/drugbank:DB00277    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00700-http://bio2rdf.org/drugbank:DB00199    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00252-http://bio2rdf.org/drugbank:DB01045    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00390-http://bio2rdf.org/drugbank:DB01136    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00675-http://bio2rdf.org/drugbank:DB00715    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00440-http://bio2rdf.org/drugbank:DB00252    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01073-http://bio2rdf.org/drugbank:DB00552    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00530-http://bio2rdf.org/drugbank:DB01072    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00640-http://bio2rdf.org/drugbank:DB00277    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB00520    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00247-http://bio2rdf.org/drugbank:DB00998    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00448-http://bio2rdf.org/drugbank:DB01026    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00537-http://bio2rdf.org/drugbank:DB01592    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00196-http://bio2rdf.org/drugbank:DB00615    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00612-http://bio2rdf.org/drugbank:DB00661    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00437-http://bio2rdf.org/drugbank:DB01033    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00476-http://bio2rdf.org/drugbank:DB00176    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01026-http://bio2rdf.org/drugbank:DB00897    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01268-http://bio2rdf.org/drugbank:DB00976    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01026-http://bio2rdf.org/drugbank:DB00959    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB00959    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00199-http://bio2rdf.org/drugbank:DB00363    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01370-http://bio2rdf.org/drugbank:DB01155    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00673-http://bio2rdf.org/drugbank:DB01234    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00625-http://bio2rdf.org/drugbank:DB01211    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00927-http://bio2rdf.org/drugbank:DB01066    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00722-http://bio2rdf.org/drugbank:DB00421    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00316-http://bio2rdf.org/drugbank:DB00619    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00584-http://bio2rdf.org/drugbank:DB01356    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00586-http://bio2rdf.org/drugbank:DB00563    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00252-http://bio2rdf.org/drugbank:DB00829    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00421-http://bio2rdf.org/drugbank:DB00390    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01135-http://bio2rdf.org/drugbank:DB00564    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00700-http://bio2rdf.org/drugbank:DB00196    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01118-http://bio2rdf.org/drugbank:DB00224    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00951-http://bio2rdf.org/drugbank:DB00277    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00203-http://bio2rdf.org/drugbank:DB00224    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00196-http://bio2rdf.org/drugbank:DB01124    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01023-http://bio2rdf.org/drugbank:DB01174    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00503-http://bio2rdf.org/drugbank:DB00683    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00749-http://bio2rdf.org/drugbank:DB00563    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00943-http://bio2rdf.org/drugbank:DB00900    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00951-http://bio2rdf.org/drugbank:DB00822    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00673-http://bio2rdf.org/drugbank:DB00503    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00673-http://bio2rdf.org/drugbank:DB01361    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00788-http://bio2rdf.org/drugbank:DB00563    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01410-http://bio2rdf.org/drugbank:DB01026    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01026-http://bio2rdf.org/drugbank:DB00864    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00252-http://bio2rdf.org/drugbank:DB00683    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00422-http://bio2rdf.org/drugbank:DB01170    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01026-http://bio2rdf.org/drugbank:DB00862    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00554-http://bio2rdf.org/drugbank:DB01356    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01268-http://bio2rdf.org/drugbank:DB00252    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00852-http://bio2rdf.org/drugbank:DB00211    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00619-http://bio2rdf.org/drugbank:DB01026    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01378-http://bio2rdf.org/drugbank:DB01155    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00730-http://bio2rdf.org/drugbank:DB00277    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01591-http://bio2rdf.org/drugbank:DB01026    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01233-http://bio2rdf.org/drugbank:DB01235    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00604-http://bio2rdf.org/drugbank:DB00199    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00199-http://bio2rdf.org/drugbank:DB00320    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00669-http://bio2rdf.org/drugbank:DB01175    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00563-http://bio2rdf.org/drugbank:DB00926    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00636-http://bio2rdf.org/drugbank:DB01124    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01136-http://bio2rdf.org/drugbank:DB00661    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01268-http://bio2rdf.org/drugbank:DB01174    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00820-http://bio2rdf.org/drugbank:DB00224    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00404-http://bio2rdf.org/drugbank:DB01232    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01211-http://bio2rdf.org/drugbank:DB00641    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00176-http://bio2rdf.org/drugbank:DB00857    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00700-http://bio2rdf.org/drugbank:DB01232    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01026-http://bio2rdf.org/drugbank:DB01012    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00476-http://bio2rdf.org/drugbank:DB01151    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01149-http://bio2rdf.org/drugbank:DB00604    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00673-http://bio2rdf.org/drugbank:DB00977    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00619-http://bio2rdf.org/drugbank:DB00641    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00563-http://bio2rdf.org/drugbank:DB00459    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01174-http://bio2rdf.org/drugbank:DB00959    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB00717    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00530-http://bio2rdf.org/drugbank:DB00582    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB00363    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01373-http://bio2rdf.org/drugbank:DB00630    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00696-http://bio2rdf.org/drugbank:DB00998    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01229-http://bio2rdf.org/drugbank:DB00072    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00201-http://bio2rdf.org/drugbank:DB00363    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00091-http://bio2rdf.org/drugbank:DB01232    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00580-http://bio2rdf.org/drugbank:DB01356    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00637-http://bio2rdf.org/drugbank:DB01026    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00897-http://bio2rdf.org/drugbank:DB01232    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01388-http://bio2rdf.org/drugbank:DB00637    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01023-http://bio2rdf.org/drugbank:DB00252    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00252-http://bio2rdf.org/drugbank:DB00959    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00864-http://bio2rdf.org/drugbank:DB01232    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00328-http://bio2rdf.org/drugbank:DB00563    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01226-http://bio2rdf.org/drugbank:DB01627    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00316-http://bio2rdf.org/drugbank:DB00951    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00822-http://bio2rdf.org/drugbank:DB00252    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00564-http://bio2rdf.org/drugbank:DB00951    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00199-http://bio2rdf.org/drugbank:DB00313    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00503-http://bio2rdf.org/drugbank:DB00862    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00404-http://bio2rdf.org/drugbank:DB01211    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00619-http://bio2rdf.org/drugbank:DB01100    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00328-http://bio2rdf.org/drugbank:DB01032    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01268-http://bio2rdf.org/drugbank:DB00564    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00701-http://bio2rdf.org/drugbank:DB00615    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01135-http://bio2rdf.org/drugbank:DB01627    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00224-http://bio2rdf.org/drugbank:DB00862    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00252-http://bio2rdf.org/drugbank:DB00776    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00619-http://bio2rdf.org/drugbank:DB01211    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00176-http://bio2rdf.org/drugbank:DB00296    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00586-http://bio2rdf.org/drugbank:DB01356    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01211-http://bio2rdf.org/drugbank:DB00604    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01118-http://bio2rdf.org/drugbank:DB01232    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00973-http://bio2rdf.org/drugbank:DB00091    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00343-http://bio2rdf.org/drugbank:DB00877    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01356-http://bio2rdf.org/drugbank:DB00999    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00220-http://bio2rdf.org/drugbank:DB00683    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01356-http://bio2rdf.org/drugbank:DB00880    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB00683    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00559-http://bio2rdf.org/drugbank:DB01026    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00612-http://bio2rdf.org/drugbank:DB00575    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00437-http://bio2rdf.org/drugbank:DB00993    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00520-http://bio2rdf.org/drugbank:DB00864    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00520-http://bio2rdf.org/drugbank:DB00091    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01012-http://bio2rdf.org/drugbank:DB00199    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00501-http://bio2rdf.org/drugbank:DB00802    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB00619    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00537-http://bio2rdf.org/drugbank:DB00091    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB00612    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00813-http://bio2rdf.org/drugbank:DB01026    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01026-http://bio2rdf.org/drugbank:DB01238    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01361-http://bio2rdf.org/drugbank:DB00604    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00176-http://bio2rdf.org/drugbank:DB00637    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00563-http://bio2rdf.org/drugbank:DB00891    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00199-http://bio2rdf.org/drugbank:DB00227    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00503-http://bio2rdf.org/drugbank:DB00604    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00685-http://bio2rdf.org/drugbank:DB00295    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00897-http://bio2rdf.org/drugbank:DB00673    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00604-http://bio2rdf.org/drugbank:DB00489    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00579-http://bio2rdf.org/drugbank:DB01170    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00999-http://bio2rdf.org/drugbank:DB00204    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00199-http://bio2rdf.org/drugbank:DB00862    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00199-http://bio2rdf.org/drugbank:DB00864    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00496-http://bio2rdf.org/drugbank:DB00503    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01100-http://bio2rdf.org/drugbank:DB01232    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00199-http://bio2rdf.org/drugbank:DB00683    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00091-http://bio2rdf.org/drugbank:DB01059    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00758-http://bio2rdf.org/drugbank:DB00736    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00196-http://bio2rdf.org/drugbank:DB00864    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00580-http://bio2rdf.org/drugbank:DB00196    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00158-http://bio2rdf.org/drugbank:DB00794    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01268-http://bio2rdf.org/drugbank:DB01149    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01032-http://bio2rdf.org/drugbank:DB01150    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01248-http://bio2rdf.org/drugbank:DB00199    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01356-http://bio2rdf.org/drugbank:DB00465    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00252-http://bio2rdf.org/drugbank:DB00277    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00951-http://bio2rdf.org/drugbank:DB01026    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00908-http://bio2rdf.org/drugbank:DB01115    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00224-http://bio2rdf.org/drugbank:DB00604    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00328-http://bio2rdf.org/drugbank:DB00678    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00320-http://bio2rdf.org/drugbank:DB00669    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00496-http://bio2rdf.org/drugbank:DB01026    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01241-http://bio2rdf.org/drugbank:DB00307    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00731-http://bio2rdf.org/drugbank:DB01124    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00158-http://bio2rdf.org/drugbank:DB00252    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB00530    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00968-http://bio2rdf.org/drugbank:DB01356    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00196-http://bio2rdf.org/drugbank:DB00604    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00091-http://bio2rdf.org/drugbank:DB00773    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00857-http://bio2rdf.org/drugbank:DB00091    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01045-http://bio2rdf.org/drugbank:DB00962    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00321-http://bio2rdf.org/drugbank:DB00575    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00530-http://bio2rdf.org/drugbank:DB01232    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01268-http://bio2rdf.org/drugbank:DB01045    [(None, None)]    [(None, None)]
